type_elec,year,month,round (en procesos a una sola vuelta = 1),Código I.N.E. de la provincia,Código I.N.E. del municipio,Número de distrito municipal en su caso o 99 si es el total municipal,Código de la candidatura o del Senador,Votos obtenidos por la candidatura,Número de candidatos obtenidos por la candidatura
2,1982,10,1,1,52,99,78,0,0
2,1982,10,1,1,52,99,80,2,0
2,1982,10,1,1,52,99,82,0,0
2,1982,10,1,1,53,99,7,52,0
2,1982,10,1,1,53,99,15,7,0
2,1982,10,1,1,53,99,19,1,0
2,1982,10,1,1,53,99,20,152,0
2,1982,10,1,1,53,99,21,44,0
2,1982,10,1,1,53,99,24,0,0
2,1982,10,1,1,53,99,33,2,0
2,1982,10,1,1,53,99,34,47,0
2,1982,10,1,1,53,99,37,0,0
2,1982,10,1,1,53,99,40,0,0
2,1982,10,1,1,53,99,56,2,0
2,1982,10,1,1,53,99,57,2,0
2,1982,10,1,1,53,99,69,0,0
2,1982,10,1,1,53,99,74,54,0
2,1982,10,1,1,53,99,78,1,0
2,1982,10,1,1,53,99,80,0,0
2,1982,10,1,1,53,99,82,4,0
2,1982,10,1,1,54,99,7,116,0
2,1982,10,1,1,54,99,15,5,0
2,1982,10,1,1,54,99,19,2,0
2,1982,10,1,1,54,99,20,159,0
2,1982,10,1,1,54,99,21,24,0
2,1982,10,1,1,54,99,24,0,0
2,1982,10,1,1,54,99,33,6,0
2,1982,10,1,1,54,99,34,89,0
2,1982,10,1,1,54,99,37,0,0
2,1982,10,1,1,54,99,40,0,0
2,1982,10,1,1,54,99,56,3,0
2,1982,10,1,1,54,99,57,8,0
2,1982,10,1,1,54,99,69,0,0
2,1982,10,1,1,54,99,74,77,0
2,1982,10,1,1,54,99,78,4,0
2,1982,10,1,1,54,99,80,0,0
2,1982,10,1,1,54,99,82,3,0
2,1982,10,1,1,55,99,7,193,0
2,1982,10,1,1,55,99,15,25,0
2,1982,10,1,1,55,99,19,1,0
2,1982,10,1,1,55,99,20,167,0
2,1982,10,1,1,55,99,21,20,0
2,1982,10,1,1,55,99,24,0,0
2,1982,10,1,1,55,99,33,4,0
2,1982,10,1,1,55,99,34,40,0
2,1982,10,1,1,55,99,37,0,0
2,1982,10,1,1,55,99,40,0,0
2,1982,10,1,1,55,99,56,0,0
2,1982,10,1,1,55,99,57,6,0
2,1982,10,1,1,55,99,69,0,0
2,1982,10,1,1,55,99,74,113,0
2,1982,10,1,1,55,99,78,3,0
2,1982,10,1,1,55,99,80,2,0
2,1982,10,1,1,55,99,82,9,0
2,1982,10,1,1,56,99,7,74,0
2,1982,10,1,1,56,99,15,25,0
2,1982,10,1,1,56,99,19,0,0
2,1982,10,1,1,56,99,20,112,0
2,1982,10,1,1,56,99,21,11,0
2,1982,10,1,1,56,99,24,0,0
2,1982,10,1,1,56,99,33,0,0
2,1982,10,1,1,56,99,34,21,0
2,1982,10,1,1,56,99,37,0,0
2,1982,10,1,1,56,99,40,0,0
2,1982,10,1,1,56,99,56,0,0
2,1982,10,1,1,56,99,57,0,0
2,1982,10,1,1,56,99,69,0,0
2,1982,10,1,1,56,99,74,31,0
2,1982,10,1,1,56,99,78,0,0
2,1982,10,1,1,56,99,80,0,0
2,1982,10,1,1,56,99,82,1,0
2,1982,10,1,1,57,99,7,64,0
2,1982,10,1,1,57,99,15,0,0
2,1982,10,1,1,57,99,19,0,0
2,1982,10,1,1,57,99,20,133,0
2,1982,10,1,1,57,99,21,1,0
2,1982,10,1,1,57,99,24,0,0
2,1982,10,1,1,57,99,33,0,0
2,1982,10,1,1,57,99,34,12,0
2,1982,10,1,1,57,99,37,0,0
2,1982,10,1,1,57,99,40,0,0
2,1982,10,1,1,57,99,56,0,0
2,1982,10,1,1,57,99,57,0,0
2,1982,10,1,1,57,99,69,0,0
2,1982,10,1,1,57,99,74,17,0
2,1982,10,1,1,57,99,78,0,0
2,1982,10,1,1,57,99,80,0,0
2,1982,10,1,1,57,99,82,0,0
2,1982,10,1,1,58,99,7,43,0
2,1982,10,1,1,58,99,15,9,0
2,1982,10,1,1,58,99,19,0,0
2,1982,10,1,1,58,99,20,278,0
2,1982,10,1,1,58,99,21,47,0
2,1982,10,1,1,58,99,24,0,0
2,1982,10,1,1,58,99,33,0,0
2,1982,10,1,1,58,99,34,109,0
2,1982,10,1,1,58,99,37,0,0
2,1982,10,1,1,58,99,40,0,0
2,1982,10,1,1,58,99,56,1,0
2,1982,10,1,1,58,99,57,7,0
2,1982,10,1,1,58,99,69,0,0
2,1982,10,1,1,58,99,74,219,0
2,1982,10,1,1,58,99,78,6,0
2,1982,10,1,1,58,99,80,0,0
2,1982,10,1,1,58,99,82,0,0
2,1982,10,1,1,59,99,7,20196,0
2,1982,10,1,1,59,99,15,4497,0
2,1982,10,1,1,59,99,19,160,0
2,1982,10,1,1,59,99,20,19974,0
2,1982,10,1,1,59,99,21,13758,0
2,1982,10,1,1,59,99,24,0,0
2,1982,10,1,1,59,99,33,239,0
2,1982,10,1,1,59,99,34,9835,0
2,1982,10,1,1,59,99,37,0,0
2,1982,10,1,1,59,99,40,0,0
2,1982,10,1,1,59,99,56,93,0
2,1982,10,1,1,59,99,57,1197,0
2,1982,10,1,1,59,99,69,0,0
2,1982,10,1,1,59,99,74,41836,0
2,1982,10,1,1,59,99,78,624,0
2,1982,10,1,1,59,99,80,93,0
2,1982,10,1,1,59,99,82,240,0
2,1982,10,1,1,60,99,7,97,0
2,1982,10,1,1,60,99,15,13,0
2,1982,10,1,1,60,99,19,0,0
2,1982,10,1,1,60,99,20,19,0
2,1982,10,1,1,60,99,21,2,0
2,1982,10,1,1,60,99,24,0,0
2,1982,10,1,1,60,99,33,0,0
2,1982,10,1,1,60,99,34,0,0
2,1982,10,1,1,60,99,37,0,0
2,1982,10,1,1,60,99,40,0,0
2,1982,10,1,1,60,99,56,1,0
2,1982,10,1,1,60,99,57,0,0
2,1982,10,1,1,60,99,69,0,0
2,1982,10,1,1,60,99,74,22,0
2,1982,10,1,1,60,99,78,0,0
2,1982,10,1,1,60,99,80,0,0
2,1982,10,1,1,60,99,82,0,0
2,1982,10,1,1,61,99,7,9,0
2,1982,10,1,1,61,99,15,1,0
2,1982,10,1,1,61,99,19,1,0
2,1982,10,1,1,61,99,20,21,0
2,1982,10,1,1,61,99,21,12,0
2,1982,10,1,1,61,99,24,0,0
2,1982,10,1,1,61,99,33,1,0
2,1982,10,1,1,61,99,34,18,0
2,1982,10,1,1,61,99,37,0,0
2,1982,10,1,1,61,99,40,0,0
2,1982,10,1,1,61,99,56,0,0
2,1982,10,1,1,61,99,57,2,0
2,1982,10,1,1,61,99,69,0,0
2,1982,10,1,1,61,99,74,18,0
2,1982,10,1,1,61,99,78,4,0
2,1982,10,1,1,61,99,80,0,0
2,1982,10,1,1,61,99,82,0,0
2,1982,10,1,1,62,99,7,66,0
2,1982,10,1,1,62,99,15,5,0
2,1982,10,1,1,62,99,19,0,0
2,1982,10,1,1,62,99,20,47,0
2,1982,10,1,1,62,99,21,14,0
2,1982,10,1,1,62,99,24,0,0
2,1982,10,1,1,62,99,33,0,0
2,1982,10,1,1,62,99,34,21,0
2,1982,10,1,1,62,99,37,0,0
2,1982,10,1,1,62,99,40,0,0
2,1982,10,1,1,62,99,56,1,0
2,1982,10,1,1,62,99,57,1,0
2,1982,10,1,1,62,99,69,0,0
2,1982,10,1,1,62,99,74,49,0
2,1982,10,1,1,62,99,78,2,0
2,1982,10,1,1,62,99,80,2,0
2,1982,10,1,1,62,99,82,0,0
2,1982,10,1,1,63,99,7,179,0
2,1982,10,1,1,63,99,15,24,0
2,1982,10,1,1,63,99,19,0,0
2,1982,10,1,1,63,99,20,414,0
2,1982,10,1,1,63,99,21,32,0
2,1982,10,1,1,63,99,24,0,0
2,1982,10,1,1,63,99,33,0,0
2,1982,10,1,1,63,99,34,73,0
2,1982,10,1,1,63,99,37,0,0
2,1982,10,1,1,63,99,40,0,0
2,1982,10,1,1,63,99,56,0,0
2,1982,10,1,1,63,99,57,0,0
2,1982,10,1,1,63,99,69,0,0
2,1982,10,1,1,63,99,74,93,0
2,1982,10,1,1,63,99,78,0,0
2,1982,10,1,1,63,99,80,0,0
2,1982,10,1,1,63,99,82,2,0
2,1982,10,1,1,901,99,7,223,0
2,1982,10,1,1,901,99,15,32,0
2,1982,10,1,1,901,99,19,1,0
2,1982,10,1,1,901,99,20,122,0
2,1982,10,1,1,901,99,21,29,0
2,1982,10,1,1,901,99,24,0,0
2,1982,10,1,1,901,99,33,4,0
2,1982,10,1,1,901,99,34,27,0
2,1982,10,1,1,901,99,37,0,0
2,1982,10,1,1,901,99,40,0,0
2,1982,10,1,1,901,99,56,1,0
2,1982,10,1,1,901,99,57,20,0
2,1982,10,1,1,901,99,69,0,0
2,1982,10,1,1,901,99,74,428,0
2,1982,10,1,1,901,99,78,9,0
2,1982,10,1,1,901,99,80,2,0
2,1982,10,1,1,901,99,82,2,0
2,1982,10,1,2,1,99,5,177,0
2,1982,10,1,2,1,99,15,20,0
2,1982,10,1,2,1,99,19,0,0
2,1982,10,1,2,1,99,31,0,0
2,1982,10,1,2,1,99,33,2,0
2,1982,10,1,2,1,99,37,0,0
2,1982,10,1,2,1,99,42,0,0
2,1982,10,1,2,1,99,47,0,0
2,1982,10,1,2,1,99,55,3,0
2,1982,10,1,2,1,99,56,0,0
2,1982,10,1,2,1,99,69,0,0
2,1982,10,1,2,1,99,77,220,0
2,1982,10,1,2,1,99,78,0,0
2,1982,10,1,2,1,99,80,1,0
2,1982,10,1,2,1,99,81,243,0
2,1982,10,1,2,1,99,82,0,0
2,1982,10,1,2,2,99,5,197,0
2,1982,10,1,2,2,99,15,5,0
2,1982,10,1,2,2,99,19,0,0
2,1982,10,1,2,2,99,31,0,0
2,1982,10,1,2,2,99,33,2,0
2,1982,10,1,2,2,99,37,0,0
2,1982,10,1,2,2,99,42,0,0
2,1982,10,1,2,2,99,47,0,0
2,1982,10,1,2,2,99,55,3,0
2,1982,10,1,2,2,99,56,0,0
2,1982,10,1,2,2,99,69,0,0
2,1982,10,1,2,2,99,77,284,0
2,1982,10,1,2,2,99,78,2,0
2,1982,10,1,2,2,99,80,12,0
2,1982,10,1,2,2,99,81,7,0
2,1982,10,1,2,2,99,82,0,0
2,1982,10,1,2,3,99,5,21761,0
2,1982,10,1,2,3,99,15,1312,0
2,1982,10,1,2,3,99,19,92,0
2,1982,10,1,2,3,99,31,65,0
2,1982,10,1,2,3,99,33,192,0
2,1982,10,1,2,3,99,37,8,0
2,1982,10,1,2,3,99,42,1,0
2,1982,10,1,2,3,99,47,44,0
2,1982,10,1,2,3,99,55,2086,0
2,1982,10,1,2,3,99,56,77,0
2,1982,10,1,2,3,99,69,42,0
2,1982,10,1,2,3,99,77,34798,0
2,1982,10,1,2,3,99,78,356,0
2,1982,10,1,2,3,99,80,176,0
2,1982,10,1,2,3,99,81,2484,0
2,1982,10,1,2,3,99,82,47,0
2,1982,10,1,2,4,99,5,164,0
2,1982,10,1,2,4,99,15,17,0
2,1982,10,1,2,4,99,19,0,0
2,1982,10,1,2,4,99,31,4,0
2,1982,10,1,2,4,99,33,22,0
2,1982,10,1,2,4,99,37,0,0
2,1982,10,1,2,4,99,42,0,0
2,1982,10,1,2,4,99,47,1,0
2,1982,10,1,2,4,99,55,60,0
2,1982,10,1,2,4,99,56,0,0
2,1982,10,1,2,4,99,69,0,0
2,1982,10,1,2,4,99,77,273,0
2,1982,10,1,2,4,99,78,2,0
2,1982,10,1,2,4,99,80,5,0
2,1982,10,1,2,4,99,81,80,0
2,1982,10,1,2,4,99,82,0,0
2,1982,10,1,2,5,99,5,207,0
2,1982,10,1,2,5,99,15,15,0
2,1982,10,1,2,5,99,19,0,0
2,1982,10,1,2,5,99,31,0,0
2,1982,10,1,2,5,99,33,1,0
2,1982,10,1,2,5,99,37,0,0
2,1982,10,1,2,5,99,42,0,0
2,1982,10,1,2,5,99,47,1,0
2,1982,10,1,2,5,99,55,20,0
2,1982,10,1,2,5,99,56,0,0
2,1982,10,1,2,5,99,69,0,0
2,1982,10,1,2,5,99,77,330,0
2,1982,10,1,2,5,99,78,2,0
2,1982,10,1,2,5,99,80,2,0
2,1982,10,1,2,5,99,81,25,0
2,1982,10,1,2,5,99,82,1,0
2,1982,10,1,2,6,99,5,191,0
2,1982,10,1,2,6,99,15,10,0
2,1982,10,1,2,6,99,19,0,0
2,1982,10,1,2,6,99,31,0,0
2,1982,10,1,2,6,99,33,0,0
2,1982,10,1,2,6,99,37,0,0
2,1982,10,1,2,6,99,42,0,0
2,1982,10,1,2,6,99,47,0,0
2,1982,10,1,2,6,99,55,24,0
2,1982,10,1,2,6,99,56,0,0
2,1982,10,1,2,6,99,69,0,0
2,1982,10,1,2,6,99,77,326,0
2,1982,10,1,2,6,99,78,2,0
2,1982,10,1,2,6,99,80,0,0
2,1982,10,1,2,6,99,81,80,0
2,1982,10,1,2,6,99,82,0,0
2,1982,10,1,2,7,99,5,374,0
2,1982,10,1,2,7,99,15,4,0
2,1982,10,1,2,7,99,19,0,0
2,1982,10,1,2,7,99,31,3,0
2,1982,10,1,2,7,99,33,1,0
2,1982,10,1,2,7,99,37,0,0
2,1982,10,1,2,7,99,42,0,0
2,1982,10,1,2,7,99,47,0,0
2,1982,10,1,2,7,99,55,46,0
2,1982,10,1,2,7,99,56,0,0
2,1982,10,1,2,7,99,69,0,0
2,1982,10,1,2,7,99,77,520,0
2,1982,10,1,2,7,99,78,0,0
2,1982,10,1,2,7,99,80,0,0
2,1982,10,1,2,7,99,81,195,0
2,1982,10,1,2,7,99,82,1,0
2,1982,10,1,2,8,99,5,305,0
2,1982,10,1,2,8,99,15,24,0
2,1982,10,1,2,8,99,19,0,0
2,1982,10,1,2,8,99,31,0,0
2,1982,10,1,2,8,99,33,1,0
2,1982,10,1,2,8,99,37,0,0
2,1982,10,1,2,8,99,42,0,0
2,1982,10,1,2,8,99,47,0,0
2,1982,10,1,2,8,99,55,49,0
2,1982,10,1,2,8,99,56,1,0
2,1982,10,1,2,8,99,69,0,0
2,1982,10,1,2,8,99,77,564,0
2,1982,10,1,2,8,99,78,1,0
2,1982,10,1,2,8,99,80,3,0
2,1982,10,1,2,8,99,81,110,0
2,1982,10,1,2,8,99,82,0,0
2,1982,10,1,2,9,99,5,2644,0
2,1982,10,1,2,9,99,15,294,0
2,1982,10,1,2,9,99,19,15,0
2,1982,10,1,2,9,99,31,14,0
2,1982,10,1,2,9,99,33,23,0
2,1982,10,1,2,9,99,37,0,0
2,1982,10,1,2,9,99,42,0,0
2,1982,10,1,2,9,99,47,13,0
2,1982,10,1,2,9,99,55,322,0
2,1982,10,1,2,9,99,56,9,0
2,1982,10,1,2,9,99,69,0,0
2,1982,10,1,2,9,99,77,8019,0
2,1982,10,1,2,9,99,78,42,0
2,1982,10,1,2,9,99,80,12,0
2,1982,10,1,2,9,99,81,671,0
2,1982,10,1,2,9,99,82,12,0
2,1982,10,1,2,10,99,5,394,0
2,1982,10,1,2,10,99,15,14,0
2,1982,10,1,2,10,99,19,1,0
2,1982,10,1,2,10,99,31,0,0
2,1982,10,1,2,10,99,33,15,0
2,1982,10,1,2,10,99,37,0,0
2,1982,10,1,2,10,99,42,0,0
2,1982,10,1,2,10,99,47,1,0
2,1982,10,1,2,10,99,55,182,0
2,1982,10,1,2,10,99,56,0,0
2,1982,10,1,2,10,99,69,0,0
2,1982,10,1,2,10,99,77,735,0
2,1982,10,1,2,10,99,78,1,0
2,1982,10,1,2,10,99,80,4,0
2,1982,10,1,2,10,99,81,159,0
2,1982,10,1,2,10,99,82,0,0
2,1982,10,1,2,11,99,5,236,0
2,1982,10,1,2,11,99,15,22,0
2,1982,10,1,2,11,99,19,1,0
2,1982,10,1,2,11,99,31,0,0
2,1982,10,1,2,11,99,33,1,0
2,1982,10,1,2,11,99,37,0,0
2,1982,10,1,2,11,99,42,0,0
2,1982,10,1,2,11,99,47,0,0
2,1982,10,1,2,11,99,55,7,0
2,1982,10,1,2,11,99,56,0,0
2,1982,10,1,2,11,99,69,0,0
2,1982,10,1,2,11,99,77,485,0
2,1982,10,1,2,11,99,78,2,0
2,1982,10,1,2,11,99,80,2,0
2,1982,10,1,2,11,99,81,240,0
2,1982,10,1,2,11,99,82,1,0
2,1982,10,1,2,12,99,5,293,0
2,1982,10,1,2,12,99,15,10,0
2,1982,10,1,2,12,99,19,1,0
2,1982,10,1,2,12,99,31,1,0
2,1982,10,1,2,12,99,33,1,0
2,1982,10,1,2,12,99,37,0,0
2,1982,10,1,2,12,99,42,0,0
2,1982,10,1,2,12,99,47,0,0
2,1982,10,1,2,12,99,55,142,0
2,1982,10,1,2,12,99,56,0,0
2,1982,10,1,2,12,99,69,0,0
2,1982,10,1,2,12,99,77,782,0
2,1982,10,1,2,12,99,78,0,0
2,1982,10,1,2,12,99,80,0,0
2,1982,10,1,2,12,99,81,76,0
2,1982,10,1,2,12,99,82,0,0
2,1982,10,1,2,13,99,5,30,0
2,1982,10,1,2,13,99,15,3,0
2,1982,10,1,2,13,99,19,0,0
2,1982,10,1,2,13,99,31,1,0
2,1982,10,1,2,13,99,33,1,0
2,1982,10,1,2,13,99,37,0,0
2,1982,10,1,2,13,99,42,0,0
2,1982,10,1,2,13,99,47,2,0
2,1982,10,1,2,13,99,55,3,0
2,1982,10,1,2,13,99,56,0,0
2,1982,10,1,2,13,99,69,0,0
2,1982,10,1,2,13,99,77,101,0
2,1982,10,1,2,13,99,78,0,0
2,1982,10,1,2,13,99,80,0,0
2,1982,10,1,2,13,99,81,60,0
2,1982,10,1,2,13,99,82,0,0
2,1982,10,1,2,14,99,5,70,0
2,1982,10,1,2,14,99,15,9,0
2,1982,10,1,2,14,99,19,0,0
2,1982,10,1,2,14,99,31,3,0
2,1982,10,1,2,14,99,33,35,0
2,1982,10,1,2,14,99,37,0,0
2,1982,10,1,2,14,99,42,0,0
2,1982,10,1,2,14,99,47,0,0
2,1982,10,1,2,14,99,55,46,0
2,1982,10,1,2,14,99,56,0,0
2,1982,10,1,2,14,99,69,0,0
2,1982,10,1,2,14,99,77,270,0
2,1982,10,1,2,14,99,78,3,0
2,1982,10,1,2,14,99,80,2,0
2,1982,10,1,2,14,99,81,25,0
2,1982,10,1,2,14,99,82,0,0
2,1982,10,1,2,15,99,5,372,0
2,1982,10,1,2,15,99,15,20,0
2,1982,10,1,2,15,99,19,3,0
2,1982,10,1,2,15,99,31,1,0
2,1982,10,1,2,15,99,33,26,0
2,1982,10,1,2,15,99,37,0,0
2,1982,10,1,2,15,99,42,0,0
2,1982,10,1,2,15,99,47,0,0
2,1982,10,1,2,15,99,55,81,0
2,1982,10,1,2,15,99,56,3,0
2,1982,10,1,2,15,99,69,0,0
2,1982,10,1,2,15,99,77,561,0
2,1982,10,1,2,15,99,78,4,0
2,1982,10,1,2,15,99,80,28,0
2,1982,10,1,2,15,99,81,89,0
2,1982,10,1,2,15,99,82,2,0
2,1982,10,1,2,16,99,5,50,0
2,1982,10,1,2,16,99,15,3,0
2,1982,10,1,2,16,99,19,0,0
2,1982,10,1,2,16,99,31,1,0
2,1982,10,1,2,16,99,33,0,0
2,1982,10,1,2,16,99,37,0,0
2,1982,10,1,2,16,99,42,0,0
2,1982,10,1,2,16,99,47,0,0
2,1982,10,1,2,16,99,55,11,0
2,1982,10,1,2,16,99,56,0,0
2,1982,10,1,2,16,99,69,0,0
2,1982,10,1,2,16,99,77,335,0
2,1982,10,1,2,16,99,78,0,0
2,1982,10,1,2,16,99,80,0,0
2,1982,10,1,2,16,99,81,297,0
2,1982,10,1,2,16,99,82,1,0
2,1982,10,1,2,17,99,5,208,0
2,1982,10,1,2,17,99,15,22,0
2,1982,10,1,2,17,99,19,0,0
2,1982,10,1,2,17,99,31,0,0
2,1982,10,1,2,17,99,33,9,0
2,1982,10,1,2,17,99,37,0,0
2,1982,10,1,2,17,99,42,0,0
2,1982,10,1,2,17,99,47,1,0
2,1982,10,1,2,17,99,55,65,0
2,1982,10,1,2,17,99,56,0,0
2,1982,10,1,2,17,99,69,0,0
2,1982,10,1,2,17,99,77,524,0
2,1982,10,1,2,17,99,78,0,0
2,1982,10,1,2,17,99,80,5,0
2,1982,10,1,2,17,99,81,216,0
2,1982,10,1,2,17,99,82,0,0
2,1982,10,1,2,18,99,5,156,0
2,1982,10,1,2,18,99,15,17,0
2,1982,10,1,2,18,99,19,0,0
2,1982,10,1,2,18,99,31,7,0
2,1982,10,1,2,18,99,33,3,0
2,1982,10,1,2,18,99,37,0,0
2,1982,10,1,2,18,99,42,0,0
2,1982,10,1,2,18,99,47,0,0
2,1982,10,1,2,18,99,55,88,0
2,1982,10,1,2,18,99,56,0,0
2,1982,10,1,2,18,99,69,0,0
2,1982,10,1,2,18,99,77,441,0
2,1982,10,1,2,18,99,78,0,0
2,1982,10,1,2,18,99,80,3,0
2,1982,10,1,2,18,99,81,124,0
2,1982,10,1,2,18,99,82,0,0
2,1982,10,1,2,19,99,5,515,0
2,1982,10,1,2,19,99,15,42,0
2,1982,10,1,2,19,99,19,5,0
2,1982,10,1,2,19,99,31,9,0
2,1982,10,1,2,19,99,33,26,0
2,1982,10,1,2,19,99,37,0,0
2,1982,10,1,2,19,99,42,0,0
2,1982,10,1,2,19,99,47,4,0
2,1982,10,1,2,19,99,55,158,0
2,1982,10,1,2,19,99,56,0,0
2,1982,10,1,2,19,99,69,0,0
2,1982,10,1,2,19,99,77,1048,0
2,1982,10,1,2,19,99,78,13,0
2,1982,10,1,2,19,99,80,13,0
2,1982,10,1,2,19,99,81,178,0
2,1982,10,1,2,19,99,82,0,0
2,1982,10,1,2,20,99,5,141,0
2,1982,10,1,2,20,99,15,10,0
2,1982,10,1,2,20,99,19,0,0
2,1982,10,1,2,20,99,31,0,0
2,1982,10,1,2,20,99,33,0,0
2,1982,10,1,2,20,99,37,0,0
2,1982,10,1,2,20,99,42,0,0
2,1982,10,1,2,20,99,47,0,0
2,1982,10,1,2,20,99,55,30,0
2,1982,10,1,2,20,99,56,0,0
2,1982,10,1,2,20,99,69,0,0
2,1982,10,1,2,20,99,77,331,0
2,1982,10,1,2,20,99,78,0,0
2,1982,10,1,2,20,99,80,0,0
2,1982,10,1,2,20,99,81,56,0
2,1982,10,1,2,20,99,82,0,0
2,1982,10,1,2,21,99,5,295,0
2,1982,10,1,2,21,99,15,13,0
2,1982,10,1,2,21,99,19,0,0
2,1982,10,1,2,21,99,31,0,0
2,1982,10,1,2,21,99,33,2,0
2,1982,10,1,2,21,99,37,0,0
2,1982,10,1,2,21,99,42,0,0
2,1982,10,1,2,21,99,47,0,0
2,1982,10,1,2,21,99,55,84,0
2,1982,10,1,2,21,99,56,0,0
2,1982,10,1,2,21,99,69,0,0
2,1982,10,1,2,21,99,77,284,0
2,1982,10,1,2,21,99,78,0,0
2,1982,10,1,2,21,99,80,5,0
2,1982,10,1,2,21,99,81,120,0
2,1982,10,1,2,21,99,82,0,0
2,1982,10,1,2,22,99,5,53,0
2,1982,10,1,2,22,99,15,12,0
2,1982,10,1,2,22,99,19,0,0
2,1982,10,1,2,22,99,31,0,0
2,1982,10,1,2,22,99,33,1,0
2,1982,10,1,2,22,99,37,0,0
2,1982,10,1,2,22,99,42,0,0
2,1982,10,1,2,22,99,47,0,0
2,1982,10,1,2,22,99,55,29,0
2,1982,10,1,2,22,99,56,0,0
2,1982,10,1,2,22,99,69,0,0
2,1982,10,1,2,22,99,77,77,0
2,1982,10,1,2,22,99,78,0,0
2,1982,10,1,2,22,99,80,1,0
2,1982,10,1,2,22,99,81,196,0
2,1982,10,1,2,22,99,82,0,0
2,1982,10,1,2,23,99,5,142,0
2,1982,10,1,2,23,99,15,11,0
2,1982,10,1,2,23,99,19,1,0
2,1982,10,1,2,23,99,31,3,0
2,1982,10,1,2,23,99,33,49,0
2,1982,10,1,2,23,99,37,0,0
2,1982,10,1,2,23,99,42,0,0
2,1982,10,1,2,23,99,47,0,0
2,1982,10,1,2,23,99,55,26,0
2,1982,10,1,2,23,99,56,1,0
2,1982,10,1,2,23,99,69,0,0
2,1982,10,1,2,23,99,77,400,0
2,1982,10,1,2,23,99,78,2,0
2,1982,10,1,2,23,99,80,1,0
2,1982,10,1,2,23,99,81,154,0
2,1982,10,1,2,23,99,82,0,0
2,1982,10,1,2,24,99,5,763,0
2,1982,10,1,2,24,99,15,58,0
2,1982,10,1,2,24,99,19,5,0
2,1982,10,1,2,24,99,31,1,0
2,1982,10,1,2,24,99,33,5,0
2,1982,10,1,2,24,99,37,0,0
2,1982,10,1,2,24,99,42,0,0
2,1982,10,1,2,24,99,47,3,0
2,1982,10,1,2,24,99,55,108,0
2,1982,10,1,2,24,99,56,0,0
2,1982,10,1,2,24,99,69,0,0
2,1982,10,1,2,24,99,77,1191,0
2,1982,10,1,2,24,99,78,8,0
2,1982,10,1,2,24,99,80,1,0
2,1982,10,1,2,24,99,81,135,0
2,1982,10,1,2,24,99,82,1,0
2,1982,10,1,2,25,99,5,1624,0
2,1982,10,1,2,25,99,15,97,0
2,1982,10,1,2,25,99,19,3,0
2,1982,10,1,2,25,99,31,8,0
2,1982,10,1,2,25,99,33,10,0
2,1982,10,1,2,25,99,37,0,0
2,1982,10,1,2,25,99,42,0,0
2,1982,10,1,2,25,99,47,3,0
2,1982,10,1,2,25,99,55,114,0
2,1982,10,1,2,25,99,56,1,0
2,1982,10,1,2,25,99,69,0,0
2,1982,10,1,2,25,99,77,1979,0
2,1982,10,1,2,25,99,78,5,0
2,1982,10,1,2,25,99,80,3,0
2,1982,10,1,2,25,99,81,896,0
2,1982,10,1,2,25,99,82,0,0
2,1982,10,1,2,26,99,5,185,0
2,1982,10,1,2,26,99,15,15,0
2,1982,10,1,2,26,99,19,0,0
2,1982,10,1,2,26,99,31,1,0
2,1982,10,1,2,26,99,33,9,0
2,1982,10,1,2,26,99,37,0,0
2,1982,10,1,2,26,99,42,0,0
2,1982,10,1,2,26,99,47,0,0
2,1982,10,1,2,26,99,55,65,0
2,1982,10,1,2,26,99,56,0,0
2,1982,10,1,2,26,99,69,0,0
2,1982,10,1,2,26,99,77,355,0
2,1982,10,1,2,26,99,78,2,0
2,1982,10,1,2,26,99,80,0,0
2,1982,10,1,2,26,99,81,15,0
2,1982,10,1,2,26,99,82,0,0
2,1982,10,1,2,27,99,5,71,0
2,1982,10,1,2,27,99,15,7,0
2,1982,10,1,2,27,99,19,0,0
2,1982,10,1,2,27,99,31,0,0
2,1982,10,1,2,27,99,33,10,0
2,1982,10,1,2,27,99,37,0,0
2,1982,10,1,2,27,99,42,0,0
2,1982,10,1,2,27,99,47,1,0
2,1982,10,1,2,27,99,55,3,0
2,1982,10,1,2,27,99,56,0,0
2,1982,10,1,2,27,99,69,0,0
2,1982,10,1,2,27,99,77,244,0
2,1982,10,1,2,27,99,78,1,0
2,1982,10,1,2,27,99,80,0,0
2,1982,10,1,2,27,99,81,68,0
2,1982,10,1,2,27,99,82,1,0
2,1982,10,1,2,28,99,5,20,0
2,1982,10,1,2,28,99,15,0,0
2,1982,10,1,2,28,99,19,0,0
2,1982,10,1,2,28,99,31,0,0
2,1982,10,1,2,28,99,33,1,0
2,1982,10,1,2,28,99,37,0,0
2,1982,10,1,2,28,99,42,0,0
2,1982,10,1,2,28,99,47,0,0
2,1982,10,1,2,28,99,55,0,0
2,1982,10,1,2,28,99,56,0,0
2,1982,10,1,2,28,99,69,0,0
2,1982,10,1,2,28,99,77,78,0
2,1982,10,1,2,28,99,78,2,0
2,1982,10,1,2,28,99,80,0,0
2,1982,10,1,2,28,99,81,97,0
2,1982,10,1,2,28,99,82,0,0
2,1982,10,1,2,29,99,5,625,0
2,1982,10,1,2,29,99,15,33,0
2,1982,10,1,2,29,99,19,4,0
2,1982,10,1,2,29,99,31,6,0
