032023071309025000013001TAlejandro                Urteaga                  de Manuel                M00000000          N
032023071309026000013002SIsmael Yahvé             Ruiz                     Escudero                 M00000000          N
032023071309026000013002TMaría Ainhoa             Martín                   Chamorro                 F00000000          N
032023071319001000072001SSusana                   Castanera                Gómez                    F00000000          N
032023071319001000072001TJavier                   Remírez                  Apesteguía               M00000000          S
032023071319002000072002SLuis                     Sancho                   Martínez                 M00000000          N
032023071319002000072002TNuria                    Medina                   Santos                   F00000000          S
032023071319003000072003SDelia                    Linzoain                 Pinillos                 F00000000          N
032023071319003000072003TAntonio                  Magdaleno                Alegria                  M00000000          S
032023071319004000074001SPedro José               Muneta                   Irujo                    M00000000          N
032023071319004000074001TMaría Mar                Caballero                Martínez                 F00000000          S
032023071319005000094001SBerta                    Arizkun                  González                 F00000000          N
032023071319005000094001TKoldo                    Leoz                     Garciandia               M00000000          N
032023071319006000074002SMiguel                   Aguirre                  Yanguas                  M00000000          N
032023071319006000074002TMercedes                 Añon                     Monton                   F00000000          N
032023071319007000005001SMaría Del Carmen         Alba                     Orduna                   F00000000          N
032023071319007000005001TAmelia                   Salanueva                Murguialday              F00000000          N
032023071319008000074003SMaría Rocío              Ventura                  Corroza                  F00000000          N
032023071319008000074003TMario                    Fabo                     Calero                   M00000000          N
032023071319009000094002SPaolo                    Albanese                 Weiss                    M00000000          N
032023071319009000094002TAmets                    Inda                     Gorriaran                F00000000          N
032023071319010000005002SMarcos                   Navascués                Chivite                  M00000000          N
032023071319010000005002TRuth                     Goñi                     Sarries                  F00000000          N
032023071319011000005003SEva                      Chivite                  Navascues                F00000000          N
032023071319011000005003TDavid                    González                 Jiménez                  M00000000          N
032023071319012000094003SMaría Amparo             Viñuales                 Gale                     F00000000          N
032023071319012000094003TJoseba Xabier            Otondo                   Bikondoa                 M00000000          N
032023071319013000010001SJuan Luis                Ros                      Escribano                M00000000          N
032023071319013000010001TMiren Edurne             Eguino                   Sasiain                  F00000000          N
032023071319014000010002SAne María                Sánchez                  Jiménez                  F00000000          N
032023071319014000010002TEva María                González                 Fernández                F00000000          N
032023071319015000010003SDavid                    Fuentes                  Pérez                    M00000000          N
032023071319015000010003TGaxan                    Sad                      Irisarri                 M00000000          N
032023071319016000073001SPablo                    Azcona                   Molinet                  M00000000          N
032023071319016000073001TSilvia                   Camaces                  Murillo                  F00000000          N
032023071319017000073002SJavier                   Ollo                     Martínez                 M00000000          N
032023071319017000073002TAna                      Luján                    Martínez                 F00000000          N
032023071319018000073003SMikel                    Asiain                   Torres                   M00000000          N
032023071319018000073003TJoseba                   Orduña                   Navarro                  M00000000          N
032023071319019000007001SJosé Javier              Napal                    Gorriz                   M00000000          N
032023071319019000007001TLydia                    Jaso                     Irisarri                 F00000000          N
032023071319020000003001SMaría Carmen             Silvestre                Busto                    F00000000          N
032023071319020000003001TJosé Antonio             Aparicio                 Martín                   M00000000          N
032023071319021000015001SLucía                    Antoñanzas               Gil                      F00000000          N
032023071319021000015001TJuan                     Nogueira                 López                    M00000000          N
032023071319022000009001SAna Pilar                Campos                   Murillo                  F00000000          N
032023071319022000009001TPatricio                 Miró                     Heredia                  M00000000          N
032023071329001000005001SMaría Luisa              Valladares               Rodríguez                F00000000          N
032023071329001000005001TMaría del Carmen         Leyte                    Coello                   F00000000          S
032023071329002000005002SFrancisco José           Fernández                Pérez                    M00000000          N
032023071329002000005002TLuis                     Menor                    Pérez                    M00000000          S
032023071329003000005003SMiguel Ángel             Viso                     Diéguez                  M00000000          N
032023071329003000005003TRosa María               Sánchez                  Gándara                  F00000000          S
032023071329004000064001SBorja                    López                    Fernández                M00000000          N
032023071329004000064001TRafael                   Rodríguez                Villarino                M00000000          S
032023071329005000064002SLuis                     Gulín                    Iglesias                 M00000000          N
032023071329005000064002TMiguel                   Bautista                 Carballo                 M00000000          N
032023071329006000064003SCatalina                 González                 Álvarez                  F00000000          N
032023071329006000064003TMaría Alida              Iglesias                 Gil                      F00000000          N
032023071329007000065001SNoa                      Fernández                Gómez                    F00000000          N
032023071329007000065001TMaría Cristina           Cid                      Fernández                F00000000          N
032023071329008000065002SLaura                    Pérez                    Bernárdez                F00000000          N
032023071329008000065002TXurxo                    Rodríguez                Méndez                   M00000000          N
032023071329009000065003SNazaré                   Estévez                  Salgueiro                F00000000          N
032023071329009000065003TXosé                     Carballido               Presas                   M00000000          N
032023071329010000066001SMaría Jesusa             Álvarez                  Canitrot                 F00000000          N
032023071329010000066001TManuel                   Nogueira                 Pérez                    M00000000          N
032023071329011000066002SCynthia                  Calleiros                Rodríguez                F00000000          N
032023071329011000066002TLidia                    López                    Arteaga                  F00000000          N
032023071329012000006001SMaría del Carmen         Vaz                      Rodríguez                F00000000          N
032023071329012000006001TLilian                   Cerdeira                 Mosquera                 F00000000          N
032023071329013000006002SRafael                   Gabián                   González                 M00000000          N
032023071329013000006002TDomingo Benito           Otero                    Besteiro                 M00000000          N
032023071329014000066003SAida                     González                 González                 F00000000          N
032023071329014000066003TCarlos Alberto           Garrido                  López                    M00000000          N
032023071329015000006003SMaría Dolores            Díaz                     Fernández                F00000000          N
032023071329015000006003TMiguel Ángel             Rojas                    Silva                    M00000000          N
032023071329016000007001STomás                    Ovejero                  González                 M00000000          N
032023071329016000007001TMargarita                Pascal                   Misiti                   F00000000          N
032023071329017000067001SMaría Elia               Bermello                 Rodríguez                F00000000          N
032023071329017000067001TQuique                   Rodríguez                Portabales               M00000000          N
032023071329018000068001SMaría                    Iturriaga                Rodríguez                F00000000          N
032023071329018000068001TAdrián                   Nido                     García                   M00000000          N
032023071329019000009001SMaría Desamparados       Aznar                    Prats                    F00000000          N
032023071329019000009001TJuan Diego               Conde                    Eguileta                 M00000000          N
032023071329020000069001SDamián Eduardo           Prada                    Fernández                M00000000          N
032023071329020000069001TMaría del Mar            Fernández                Dibuja                   F00000000          N
032023071329021000069002SMaría del Carmen         Domínguez                Mosquera                 F00000000          N
032023071329021000069002TManuel                   Álvarez                  Fernández                M00000000          N
032023071329022000069003SGladimar Carolina        González                 Marrero                  F00000000          N
032023071329022000069003TBruno                    Blanco                   Tourón                   M00000000          N
032023071339001000005001SFernando                 Fernández                Rodríguez                M00000000          N
032023071339001000005001TPablo                    González                 Menéndez                 M00000000          S
032023071339002000002001SJulio                    Tamés                    Sordo                    M00000000          N
032023071339002000002001TMaría                    Fernández                Álvarez                  F00000000          S
032023071339003000005002SJosé Manuel              Rodríguez                González                 M00000000          N
032023071339003000005002TMaría Teresa             Mallada                  de Castro                F00000000          S
032023071339004000005003SFrancisco                González                 López                    M00000000          N
032023071339004000005003TJosé Manuel              Fernández                Díaz (Chami)             M00000000          S
032023071339005000002002SAlejandra                Cuesta                   Fanjul                   F00000000          N
032023071339005000002002TFernando                 Lastra                   Valdés                   M00000000          N
032023071339006000002003SJosé Ramón               Tuero                    del Prado                M00000000          N
032023071339006000002003TMaría Jesús              Álvarez                  González                 F00000000          N
032023071339007000010001SBaltasar                 Rodríguez                García                   M00000000          N
032023071339007000010001TFaustino                 Sabio                    López                    M00000000          N
032023071339008000010002SManuel Alejandro         Álvarez                  Ordóñez                  M00000000          N
032023071339008000010002TMaría Lluisa             Nogueiro                 Cereigido                F00000000          N
032023071339009000010003SArmando                  Rodríguez                González                 M00000000          N
032023071339009000010003TFrancisco Javier         Martínez                 Andrade                  M00000000          N
032023071339010000006001SMarta                    Sanz                     Alejo                    F00000000          N
032023071339010000006001TMaría Aránzazu           Martínez                 Riola                    F00000000          N
032023071339011000006002STeodoro Ramón            Pozo                     Muñiz                    M00000000          N
032023071339011000006002TJuan José                Merino                   Rodríguez                M00000000          N
032023071339012000006003SMaría Luisa              Menéndez                 Martínez                 F00000000          N
032023071339012000006003TDaniel                   Martínez                 Buelga                   M00000000          N
032023071339013000007001SFrancisco                Hinojosa                 Hermoso                  M00000000          N
032023071339013000007001TSandra Antonia           Álvarez                  Martínez                 F00000000          N
032023071339014000028001SMartín                   García                   González                 M00000000          N
032023071339014000028001TElena Inmaculada         Lomba                    Monjardín                F00000000          N
032023071339015000007002SLydia Begoña             Palomino                 Martínez                 F00000000          N
032023071339015000007002TJoaquín                  Arce                     Fernández                M00000000          N
032023071339016000015001SCarlos Ángel             Peláez                   Alonso                   M00000000          N
032023071339016000015001TRaúl                     Martínez                 Turrero                  M00000000          N
032023071339017000007003SJosé Antonio             Díaz                     Suárez                   M00000000          N
032023071339017000007003TMaría Silvia             Alonso                   Soldado                  F00000000          N
032023071339018000028002SNatividad                Canto                    García                   F00000000          N
032023071339018000028002TFrancisco Manuel         Obeso                    Carrera                  M00000000          N
032023071339019000028003SCelestino Jesús          Pérez                    Mirón                    M00000000          N
032023071339019000028003TNayara                   García                   Fernández                F00000000          N
032023071339020000003001SManuel Ángel             Folgueras                Russell                  M00000000          N
032023071339020000003001TLorenzo                  Rodríguez                Rivero                   M00000000          N
032023071339021000009001SMaría Sara               Pérez                    Priede (Gladys)          F00000000          N
032023071339021000009001TJosé Manuel              Cancio                   Martínez                 M00000000          N
032023071339022000009002SÁngel Manuel             Sierra                   Gómez                    M00000000          N
032023071339022000009002TMaría Antonia            Prado                    González                 F00000000          N
032023071339023000026001SBeatriz Verónica         Carmona                  Waselle                  F00000000          N
032023071339023000026001TÁngel                    Fernández                Santos                   M00000000          N
032023071339024000009003SLucía                    Menéndez                 Martínez de Bartolomé    F00000000          N
032023071339024000009003TJaime                    Madroñal                 Menéndez                 M00000000          N
032023071349001000005001SMaría Victoria           Álvarez                  Somoano                  F00000000          N
032023071349001000005001TJorge Domingo            Martínez                 Antolín                  M00000000          S
032023071349002000005002SManuel                   Maza                     de las Heras             M00000000          N
032023071349002000005002TCarlos Alfonso           Polanco                  Rebolleda                M00000000          S
032023071349003000005003SLluis                    Majón                    Sánchez                  M00000000          N
032023071349003000005003TMaría José               Ortega                   Gómez                    F00000000          S
032023071349004000002001SMaría del Pilar          García                   Colmenero                F00000000          N
032023071349004000002001TRosa María               Aldea                    Gómez                    F00000000          S
032023071349005000002002SPaula                    Sanz                     Combarros                F00000000          N
032023071349005000002002TJesús Manuel             López                    Infante                  M00000000          N
032023071349006000002003SJessica                  Abia                     Castaño                  F00000000          N
032023071349006000002003TFernando Eulogio         Hernández                Portela                  M00000000          N
032023071349007000006001SMaría del Camino         Fidalgo                  Velasco                  F00000000          N
032023071349007000006001TRicardo                  Carrancio                Sangrador                M00000000          N
032023071349008000006002SJosé Luis                Martín                   Carriedo                 M00000000          N
032023071349008000006002TYenifer                  Fernández                Calleja                  F00000000          N
032023071349009000006003SAraceli                  Guzón                    Vían                     F00000000          N
032023071349009000006003TCarolina                 González                 Camino                   F00000000          N
032023071349010000010001SAna Belén                Collantes                Martín                   F00000000          N
032023071349010000010001TEster                    Becerril                 Fernández                F00000000          N
032023071349011000010002SAlba                     Alonso                   Pérez                    F00000000          N
032023071349011000010002TAlberto                  Riol                     de Prado                 M00000000          N
032023071349012000040001SBenjamín                 Crespo                   Menéndez                 M00000000          N
032023071349012000040001TManuel Fidel             Ramos                    Ibáñez                   M00000000          N
032023071349013000027001SMaría Lourdes            Bartolomé                Mota                     F00000000          N
032023071349013000027001TMaría Victoria           Díaz                     Arranz                   F00000000          N
032023071349014000041001SMirian                   Lapresa                  Isla                     F00000000          N
032023071349014000041001TJuan Carlos              Cantera                  Fernández                M00000000          N
032023071349015000007001SJuan Ángel               Pérez                    Saldaña                  M00000000          N
032023071349015000007001TNatalia                  Martínez                 Antolín                  F00000000          N
032023071349016000041002SMariano Martín           Rodríguez                Díez                     M00000000          N
032023071349016000041002TAna                      García                   Vega                     F00000000          N
032023071349017000027002SSantiago                 Román                    Peña                     M00000000          N
032023071349017000027002TAlejandro                Rojo                     Trigueros                M00000000          N
032023071349018000041003SOlga María               Meléndez                 Martínez                 F00000000          N
032023071349018000041003TJuan Jesús               Nevares                  Heredia                  M00000000          N
032023071349019000015001SClara                    Martínez                 Núñez                    F00000000          N
032023071349019000015001TRubén                    Cabezón                  Milla                    M00000000          N
032023071349020000003001SAmador                   París                    Caminero                 M00000000          N
032023071349020000003001TMarta                    Fernández                Calvo                    F00000000          N
032023071349021000019001SAlicia María del Pilar   Nestares                 Gazol                    F00000000          N
032023071349021000019001TJulio César              de Alaíz                 Martínez                 M00000000          N
032023071349022000009001SMaría Eugenia            Fernández                Fernández                F00000000          N
032023071349022000009001TDavid                    Caballero                Merino                   M00000000          N
032023071349023000013001SJosé                     Ateca                    Urquiaga                 M00000000          N
032023071349023000013001TMaría Montserrat         González                 Martín                   F00000000          N
032023071349024000013002SMaría del Carmen         García                   Toledo                   F00000000          N
032023071349024000013002TÓscar                    Córdova                  Molina                   M00000000          N
032023071351001000002001SMónica                   Gómez                    Ruiz                     F00000000          N
032023071351001000002001TRamón                    Morales                  Quesada                  M00000000          S
032023071351002000002002SRoberto                  Moreno                   Díaz                     M00000000          N
032023071351002000002002TMarta Jorgina            Saavedra                 Doménech                 F00000000          S
032023071351003000005001SJaime                    Morales                  García                   M00000000          N
032023071351003000005001TSergio                   Ramos                    Acosta                   M00000000          S
032023071351004000005002SRayco Nauzet             Padilla                  Cubas                    M00000000          N
032023071351004000005002TMaría del Mar            Arévalo                  Araya                    F00000000          N
032023071351005000006001SRita Esmeralda           Cabrera                  Sánchez                  F00000000          N
032023071351005000006001TYeray Antonio            Suárez                   Salem                    M00000000          N
032023071351006000031001SAlejandro Iván           Marichal                 Ramos                    M00000000          N
032023071351006000031001TBeatriz                  Calzada                  Ojeda                    F00000000          N
032023071351007000032001SJosefa                   Milán                    Padrón                   F00000000          N
032023071351007000032001TJosé María               Santana                  Suárez (Txema)           M00000000          N
032023071351008000033002SJesús Alberto            Rosales                  Falcón                   M00000000          N
032023071351008000033002TMaría Celeste            Martel                   Martínez                 F00000000          N
032023071351009000032002SPablo                    Socorro                  Arencibia                M00000000          N
032023071351009000032002TMinerva Carmen           Alonso                   Santana                  F00000000          N
032023071351010000033001SModesto                  Martín                   Domínguez                M00000000          N
032023071351010000033001TJosé Joaquín             O'Shanahan               Juan                     M00000000          N
032023071351011000031002SGemma                    Torres                   Aguiar                   F00000000          N
032023071351011000031002TJafeth David             Alonso                   Estupiñán                M00000000          N
032023071351012000033003SAntonio Fernando         Pérez                    Marrero                  M00000000          N
032023071351012000033003THiurma                   Castejón                 Suárez                   F00000000          N
032023071351013000007001SHiginio Carmelo          Martín                   Cruz                     M00000000          N
032023071351013000007001TCarmen Nieves            Martín                   Plata                    F00000000          N
032023071351014000007002SAna María                Bauset                   Valenzuela               F00000000          N
032023071351014000007002TLuis Alberto             Pardillos                Fraile                   M00000000          N
032023071351015000007003SSergio                   Marrero                  Gómez                    M00000000          N
032023071351015000007003TRaquel                   Díaz                     Santana                  F00000000          N
032023071351016000034001SJosé Miguel              Ramírez                  Araña                    M00000000          N
032023071351016000034001TLuz                      Rodríguez                Gangura (Lucy)           F00000000          N
032023071351017000003001SIdaira María             González                 Betancor                 F00000000          N
032023071351017000003001TJavier Vázquez           De la Torre              Salinas                  M00000000          N
032023071351018000034002SFederico                 De Santa Ana             Fernández                M00000000          N
032023071351018000034002TAntonio F.               Mata                     Gutiérrez                M00000000          N
032023071351019000009001SJosé Antonio             Monzón                   Monzón                   M00000000          N
032023071351019000009001TFrancisca Dolores        Artiles                  Hernández                F00000000          N
032023071352001000002001SCristina Del Mar         Duque                    Ramírez                  F00000000          N
032023071352001000002001TFrancisco Manuel         Fajardo                  Palarea                  M00000000          S
032023071352002000005001SSaray                    Rodríguez                Marrero                  F00000000          N
032023071352002000005001TJeziel                   Martín                   Arrocha                  M00000000          N
032023071352003000031001SMaría Dayana             Pérez                    Concepción               F00000000          N
032023071352003000031001TEmilio José              Machín                   Borges                   M00000000          N
032023071352004000006001SJorge Enrique            Barrios                  Rodríguez                M00000000          N
032023071352004000006001TMaría Esther             Tamargo                  Acebal                   F00000000          N
032023071352005000033001SVíctor                   Rodríguez                Marrero                  M00000000          N
032023071352005000033001TMaría Antonia            Perera                   Betancor                 F00000000          N
032023071352006000032001SServando                 Pérez                    Dorta                    M00000000          N
032023071352006000032001TCarmen Belén             Machín                   Guillén                  F00000000          N
032023071352007000009001SManuel Jesús             Cruz                     Saavedra                 M00000000          N
032023071352007000009001TJosep Rafael             Sellés                   I Jover                  M00000000          N
032023071353001000002001SAlbert                   Concepción               Pineda                   M00000000          N
032023071353001000002001TPaloma                   Hernández                Cerezo                   F00000000          S
032023071353002000005001SJanette del Pino         Aguiar                   Martín                   F00000000          N
032023071353002000005001TJorge Cándido            Marante                  Martín                   M00000000          N
032023071353003000031001SÁngela Romina            Concepción               Oramas                   F00000000          N
032023071353003000031001TIsaí                     Blanco                   Marrero                  M00000000          N
032023071353004000006001SAlicia María             García                   Artiles                  F00000000          N
032023071353004000006001TMiguel Felipe            Rastrero                 Martín                   M00000000          N
032023071353005000033001SMar                      Jiménez                  Domínguez                F00000000          N
032023071353005000033001TFernando                 Letang                   Velarde                  M00000000          N
032023071353006000032001SEduardo                  Blasco                   Álvarez                  M00000000          N
032023071353006000032001TMaría de la Peña         Armas                    Hernández                F00000000          N
032023071353007000007001SMiguel                   Sánchez                  Rivero                   M00000000          N
032023071353007000007001TMaría Ángeles            Encabo                   López                    F00000000          N
032023071353008000034001SRoberto Carlos           Barreto                  Alcántara                M00000000          N
032023071353008000034001TMaría del Carmen         Talavera                 Quevedo (Menchi)         F00000000          N
032023071353009000009001SJosé Miguel              Melián                   Hernández                M00000000          N
032023071353009000009001TGregoria Teresa          Peña                     Luzardo                  F00000000          N
032023071369001000005001SMaría Isabel             Fole                     Trigo                    F00000000          N
032023071369001000005001TMaría José               Pardo                    Pumar «Pepa»             F00000000          S
032023071369002000005002SSantiago                 Rodríguez                Davila                   M00000000          N
032023071369002000005002TJosé                     Crespo                   Iglesias                 M00000000          S
032023071369003000005003SMontserrat María         Otero                    Oitavén                  F00000000          N
032023071369003000005003TNidia María              Arévalo                  Gómez                    F00000000          S
032023071369004000064001SLeticia                  Gallego                  Sanromán                 F00000000          N
032023071369004000064001TMaría del Carmen         Silva                    Rego «Carmela»           F00000000          S
032023071369005000064002SMaría Violeta            De Santiago              Moure                    F00000000          N
032023071369005000064002TLuis                     López                    Bueno                    M00000000          N
032023071369006000064003SXoel                     Souto                    Eiras                    M00000000          N
032023071369006000064003TVerónica                 Pichel                   Guisande                 F00000000          N
032023071369007000065001SErea                     Rey                      Presas                   F00000000          N
032023071369007000065001TDuarte                   Correa                   Piñeiro                  M00000000          N
032023071369008000066001SAntía                    Fernández                González                 F00000000          N
032023071369008000066001TRoberto                  Alonso                   Ucha                     M00000000          N
032023071369009000065002SDaniel                   Rodas                    Chapela                  M00000000          N
032023071369009000065002TMaría José               García                   Gómez                    F00000000          N
032023071369010000066002SMaría de la O            Fernández                González                 F00000000          N
032023071369010000066002TGloria                   Alonso                   Domínguez                F00000000          N
032023071369011000066003SMaría Josefa             Rodríguez                Rosales                  F00000000          N
032023071369011000066003TAna Isabel               Pérez                    Simal                    F00000000          N
032023071369012000065003SMaría Manuela            Rodríguez                Pumar                    F00000000          N
032023071369012000065003TRamón                    Nicolás                  Rodríguez                M00000000          N
032023071369013000006001SFernando                 Garrido                  Fernández                M00000000          N
032023071369013000006001TJosé Manuel              Torres                   Corredoira               M00000000          N
032023071369014000006002SNatalia                  Khalyavina               Khalyavin                F00000000          N
032023071369014000006002TAntonio Ramón            Quintana                 Jato                     M00000000          N
032023071369015000006003SGonzalo Enrique          De Francisco             Meirelles                M00000000          N
032023071369015000006003TElisa María              López                    Moldes                   F00000000          N
032023071369016000007001SIsabel                   Castaño                  Martínez                 F00000000          N
032023071369016000007001TAlberto                  De Salazar               Viñas                    M00000000          N
032023071369017000007002SRicardo                  Graña                    Rosales                  M00000000          N
032023071369017000007002TIria                     Montenegro               García                   F00000000          N
032023071369018000007003SMónica                   Martínez                 García                   F00000000          N
032023071369018000007003TJuan Ramón               Soliño                   Álvarez                  M00000000          N
032023071369019000068001SInés                     Miñán                    Iglesias                 F00000000          N
032023071369019000068001TMartín                   Mascato                  Galiñanes                M00000000          N
032023071369020000009001SCelia                    Rodríguez                Rodríguez                F00000000          N
032023071369020000009001TJosé Carlos              Vázquez                  González                 M00000000          N
032023071379001000005001SVictoria Eugenia         Manjón                   Barrera                  F00000000          N
032023071379001000005001TBienvenido               De Arriba                Sánchez                  M00000000          S
032023071379002000005002SMarta                    Labrador                 Gutiérrez                F00000000          N
032023071379002000005002TGonzalo Jesús            Robles                   Orozco                   M00000000          S
032023071379003000005003SLuis Francisco           Martín                   Hernández                M00000000          N
032023071379003000005003TEsther Basilia           Del Brío                 González                 F00000000          S
032023071379004000002001SDavid                    Matute                   Pérez                    M00000000          N
032023071379004000002001TElena                    Diego                    Castellanos              F00000000          S
032023071379005000002002SVicenta María            Montes                   Hernández                F00000000          N
032023071379005000002002TAquiles                  Magide                   Bizarro                  M00000000          N
032023071379006000002003SSergio                   Maqueda                  Hernández                M00000000          N
032023071379006000002003TMaría Soledad            Álvarez                  Cascón                   F00000000          N
032023071379007000006001SFrancisco Javier         Bellido                  González                 M00000000          N
032023071379007000006001TMaría de los Ángeles     Carpio                   Pérez                    F00000000          N
032023071379008000006002SPatricia                 Martín                   Miguel                   F00000000          N
032023071379008000006002TJavier Bernardo          Teira                    Lafuente                 M00000000          N
032023071379009000006003SMaría Dolores            Mateo                    Mateos                   F00000000          N
032023071379009000006003TJosé Luis                Rodríguez                Martín                   M00000000          N
032023071379010000010001SJosé                     Vicente                  Delgado                  M00000000          N
032023071379010000010001TNuria María              Del Álamo                Gómez                    F00000000          N
032023071379011000010002SMiriam                   Ruíz                     Arias                    F00000000          N
032023071379011000010002TAlejandro                Álvarez                  García                   M00000000          N
032023071379012000010003SHiginio                  Gómez                    Vicente                  M00000000          N
032023071379012000010003TMaría del Carmen         Díez                     Sierra                   F00000000          N
032023071379013000027001SMaría del Carmen         Martín                   García                   F00000000          N
032023071379013000027001TÁngel Manuel             Montoiro                 Sánchez                  M00000000          N
032023071379014000039001SCarlos Javier            Salgado                  Fuentes                  M00000000          N
032023071379014000039001TFrancisco Javier         Recio                    Hernández                M00000000          N
032023071379015000027002SDavid                    Ramos                    Álvarez                  M00000000          N
032023071379015000027002TAlexandra                Mangas                   García                   F00000000          N
032023071379016000007001SAna María                Bermejo                  Manteca                  F00000000          N
032023071379016000007001TJulio Alberto            Ceballo                  Sánchez                  M00000000          N
032023071379017000027003SMarta                    Arroyo                   Galán                    F00000000          N
032023071379017000027003TÁngel Tomás              Domínguez                Domínguez                M00000000          N
032023071379018000039002SLuis                     García                   Sánchez                  M00000000          N
032023071379018000039002TPatricia                 Santamaría               Hernández                F00000000          N
032023071379019000039003SCarmen Gema              González                 Alcón                    F00000000          N
032023071379019000039003TRaúl                     Rodríguez                Martín                   M00000000          N
032023071379020000038001SLuis                     Santa María              González                 M00000000          N
032023071379020000038001TJuan Manuel              Andrés                   López                    M00000000          N
032023071379021000003001SMaría Isabel             Suárez                   Reyes                    F00000000          N
032023071379021000003001TAntonio Arturo           Sieira                   Mucientes                M00000000          N
032023071379022000015001SArancha                  Boada                    Regalado                 F00000000          N
032023071379022000015001TAntonio                  Bautista                 Nieto                    M00000000          N
032023071379023000038002SFrancisca                Jiménez                  Hombrado                 F00000000          N
032023071379023000038002TManuela                  Iglesias                 Carreño                  F00000000          N
032023071379024000013001SAna Belén                Castillejo               Cañada                   F00000000          N
032023071379024000013001THipólito Nicolás         Cuesta                   Sánchez                  M00000000          N
032023071379025000009001SIsabel                   Noguera                  Montero                  F00000000          N
032023071379025000009001TErnesto Miguel           Nungesser                Luengo                   M00000000          N
032023071379026000013002SJavier                   Álvarez                  Castro                   M00000000          N
032023071379026000013002TMaría Luz                Martín                   Mateo                    F00000000          N
032023071379027000013003SAna María                García                   Díaz                     F00000000          N
032023071379027000013003TVíctor Manuel            Zarza                    Gómez                    M00000000          N
032023071384001000002001SFederico José            Delgado                  Ferrera                  M00000000          N
032023071384001000002001TPedro Manuel             Martín                   Domínguez                M00000000          S
032023071384002000002002SMaría Isabel             García                   Hernández                F00000000          N
032023071384002000002002TMarta                    Arocha                   Correa                   F00000000          S
032023071384003000005001SMaría Coromoto           Yanes                    González                 F00000000          N
032023071384003000005001TEmilio José              Navarro                  Castanedo                M00000000          S
032023071384004000005002SPedro Ángel              González                 Delgado                  M00000000          N
032023071384004000005002TAna María                Zurita                   Expósito                 F00000000          N
032023071384005000031001SDiana                    Mora                     Izquierdo                F00000000          N
032023071384005000031001TJosé Jonathan            Domínguez                Roger                    M00000000          N
032023071384006000031002SLot                      García                   Delgado                  M00000000          N
032023071384006000031002TGladis                   De León                  León                     F00000000          N
032023071384007000006001SYoelvis                  Bombino                  Herrera                  M00000000          N
032023071384007000006001TMaría Aurora             Martínez                 Rey                      F00000000          N
032023071384008000033001SCarmen                   Peña                     Curbelo                  F00000000          N
032023071384008000033001TMaría Jesús              González                 Abreu                    F00000000          N
032023071384009000006002SMaría José               Álvarez                  Ramón                    F00000000          N
